region,facet,level,variable,cluster_name,value,calculation_method,contributing_countries,regional_weight,normalization_applied
Europe,onet_task,0,onet_task_pct,use nondisciplinary tools and equipment such as a computer.,0.13843998507872193,weighted_average,"DE,ES,FR,GB,IT",101896.0,True
Europe,onet_task,0,onet_task_count,"use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",1759629.3698481806,weighted_sum,"DE,FR,GB,IT",91314.0,False
Europe,onet_task,0,onet_task_pct,"use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",0.18777701699450344,weighted_average,"DE,FR,GB,IT",91314.0,True
Europe,onet_task,0,onet_task_count,"write advertising copy for use by publication, broadcast, or internet media to promote the sale of goods and services.",6388049.360480723,weighted_sum,"DE,ES,FR,GB,IT,NL,PL,PT,UA",129263.0,False
Europe,onet_task,0,onet_task_pct,"write advertising copy for use by publication, broadcast, or internet media to promote the sale of goods and services.",0.41770476493754743,weighted_average,"DE,ES,FR,GB,IT,NL,PL,PT,UA",129263.0,True
Europe,onet_task,0,onet_task_count,"write articles, white papers, and reports to share research findings and educate others.",439939.70416093303,weighted_sum,"DE,GB",55617.0,False
Europe,onet_task,0,onet_task_pct,"write articles, white papers, and reports to share research findings and educate others.",0.10713940032901932,weighted_average,"DE,GB",55617.0,True
Europe,onet_task,0,onet_task_count,write computer or microprocessor software programs.,307793.0271267116,weighted_sum,"DE,GB",55617.0,False
Europe,onet_task,0,onet_task_pct,write computer or microprocessor software programs.,0.07652814309215655,weighted_average,"DE,GB",55617.0,True
Europe,onet_task,0,onet_task_count,write computer programs or scripts to be used in querying databases.,2538584.3015858694,weighted_sum,"DE,ES,FR,GB,IT,PL,UA",117990.0,False
Europe,onet_task,0,onet_task_pct,write computer programs or scripts to be used in querying databases.,0.2009787314177989,weighted_average,"DE,ES,FR,GB,IT,PL,UA",117990.0,True
Europe,onet_task,0,onet_task_count,"write interesting and effective press releases, prepare information for media kits, and develop and maintain company internet or intranet web pages.",1457626.1691669112,weighted_sum,"DE,FR,GB,IT",91314.0,False
Europe,onet_task,0,onet_task_pct,"write interesting and effective press releases, prepare information for media kits, and develop and maintain company internet or intranet web pages.",0.15181971586789644,weighted_average,"DE,FR,GB,IT",91314.0,True
Europe,onet_task,0,onet_task_count,"write narrative, dramatic, lyric, or other types of poetry for publication.",3794709.7436215575,weighted_sum,"DE,ES,FR,GB,IT,PL,UA",117990.0,False
Europe,onet_task,0,onet_task_pct,"write narrative, dramatic, lyric, or other types of poetry for publication.",0.27827824350156766,weighted_average,"DE,ES,FR,GB,IT,PL,UA",117990.0,True
Europe,onet_task,0,onet_task_count,"write original or adapted material for dramas, comedies, puppet shows, narration, or other performances.",4949386.830224006,weighted_sum,"DE,ES,FR,GB,IT,NL,PL,UA",125742.0,False
Europe,onet_task,0,onet_task_pct,"write original or adapted material for dramas, comedies, puppet shows, narration, or other performances.",0.33075501108844546,weighted_average,"DE,ES,FR,GB,IT,NL,PL,UA",125742.0,True
Europe,onet_task,0,onet_task_count,write press releases or other media communications to promote clients.,1202748.6883304382,weighted_sum,"DE,FR,GB,IT",91314.0,False
Europe,onet_task,0,onet_task_pct,write press releases or other media communications to promote clients.,0.1278481817834917,weighted_average,"DE,FR,GB,IT",91314.0,True
Europe,onet_task,0,onet_task_count,"write programs in the language of a machine's controller and store programs on media such as punch tapes, magnetic tapes, or disks.",1982670.3396309416,weighted_sum,"DE,FR,GB,IT",91314.0,False
Europe,onet_task,0,onet_task_pct,"write programs in the language of a machine's controller and store programs on media such as punch tapes, magnetic tapes, or disks.",0.20908504729175215,weighted_average,"DE,FR,GB,IT",91314.0,True
Europe,onet_task,0,onet_task_count,"write reviews of literary, musical, or other artwork, based on knowledge, judgment, or experience.",561855.4445171333,weighted_sum,"DE,GB,IT",70000.0,False
Europe,onet_task,0,onet_task_pct,"write reviews of literary, musical, or other artwork, based on knowledge, judgment, or experience.",0.1024978278885845,weighted_average,"DE,GB,IT",70000.0,True
Europe,onet_task,0,onet_task_count,"write, present, and publish reports that record site history, methodology, and artifact analysis results, along with recommendations for conserving and interpreting findings.",3899990.4306435967,weighted_sum,"DE,ES,FR,GB,IT,NL,PL,UA",125742.0,False
Europe,onet_task,0,onet_task_pct,"write, present, and publish reports that record site history, methodology, and artifact analysis results, along with recommendations for conserving and interpreting findings.",0.2688593364987947,weighted_average,"DE,ES,FR,GB,IT,NL,PL,UA",125742.0,True
Europe,onet_task,0,onet_task_count,"answer inquiries regarding information such as schedules, accommodations, procedures, and policies.",360337.18658214714,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"answer inquiries regarding information such as schedules, accommodations, procedures, and policies.",0.11271268316383881,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",38430.254122583414,weighted_sum,FR,21314.0,False
Europe,onet_task,0,onet_task_pct,"assess nutritional needs, diet restrictions and current health plans to develop and implement dietary-care plans and provide nutritional counseling.",0.08558289791464656,weighted_average,FR,21314.0,True
Europe,onet_task,0,onet_task_count,"conduct historical research, and publish or present findings and theories.",363938.9462428659,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"conduct historical research, and publish or present findings and theories.",0.10801632136534539,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,"conduct research, compile data, and prepare papers for consideration and presentation by executives, committees, and boards of directors.",402215.9665230436,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"conduct research, compile data, and prepare papers for consideration and presentation by executives, committees, and boards of directors.",0.11740904496233201,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",331012.5776805252,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",0.09862359776835888,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,create custom illustrations or other graphic elements.,268709.61244332156,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,create custom illustrations or other graphic elements.,0.0821863314736324,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",245558.11351485483,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"design complex graphics and animation, using independent judgment, creativity, and computer equipment.",0.07748996967513909,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,develop curricula and plan course content and methods of instruction.,476941.2640822035,weighted_sum,"FR,GB,IT",66171.0,False
Europe,onet_task,0,onet_task_pct,develop curricula and plan course content and methods of instruction.,0.10475333253812914,weighted_average,"FR,GB,IT",66171.0,True
Europe,onet_task,0,onet_task_count,develop instructional materials and conduct in-service and community-based educational programs.,280285.36190755485,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,develop instructional materials and conduct in-service and community-based educational programs.,0.08453451237287905,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,"develop system engineering, software engineering, system integration, or distributed system architectures.",38430.254122583414,weighted_sum,FR,21314.0,False
Europe,onet_task,0,onet_task_pct,"develop system engineering, software engineering, system integration, or distributed system architectures.",0.08558289791464656,weighted_average,FR,21314.0,True
Europe,onet_task,0,onet_task_count,"evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",48678.32188860565,weighted_sum,FR,21314.0,False
Europe,onet_task,0,onet_task_pct,"evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",0.10840500402521888,weighted_average,FR,21314.0,True
Europe,onet_task,0,onet_task_count,"explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",244683.6674862957,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",0.07514178877589243,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,"gather data from sources such as surface or upper air stations, satellites, weather bureaus, or radar for use in meteorological reports or forecasts.",43554.28800559453,weighted_sum,FR,21314.0,False
Europe,onet_task,0,onet_task_pct,"gather data from sources such as surface or upper air stations, satellites, weather bureaus, or radar for use in meteorological reports or forecasts.",0.09699395096993273,weighted_average,FR,21314.0,True
Europe,onet_task,0,onet_task_count,"identify, develop, or evaluate marketing strategy, based on knowledge of establishment objectives, market characteristics, and cost and markup factors.",375514.6957070992,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"identify, develop, or evaluate marketing strategy, based on knowledge of establishment objectives, market characteristics, and cost and markup factors.",0.11036450226459205,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,"identify, evaluate and recommend hardware or software technologies to achieve desired database performance.",38430.254122583414,weighted_sum,FR,21314.0,False
Europe,onet_task,0,onet_task_pct,"identify, evaluate and recommend hardware or software technologies to achieve desired database performance.",0.08558289791464656,weighted_average,FR,21314.0,True
Europe,onet_task,0,onet_task_count,interpret diagnostic test results for deviations from normal.,463371.275626565,weighted_sum,"FR,GB,IT",66171.0,False
Europe,onet_task,0,onet_task_pct,interpret diagnostic test results for deviations from normal.,0.10659111030195598,weighted_average,"FR,GB,IT",66171.0,True
Europe,onet_task,0,onet_task_count,"plan and prepare advertising and promotional material to increase sales of products or services, working with customers, company officials, sales departments, and advertising agencies.",360337.18658214714,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"plan and prepare advertising and promotional material to increase sales of products or services, working with customers, company officials, sales departments, and advertising agencies.",0.11271268316383881,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,"position text and art elements from a variety of databases in a visually appealing way to design print or web pages, using knowledge of type styles and size and layout patterns.",306986.6327234993,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"position text and art elements from a variety of databases in a visually appealing way to design print or web pages, using knowledge of type styles and size and layout patterns.",0.0915790550706189,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,"prepare and deliver lectures to undergraduate or graduate students on topics such as poetry, novel structure, and translation and adaptation.",119274.39600487266,weighted_sum,"FR,IT",35697.0,False
Europe,onet_task,0,onet_task_pct,"prepare and deliver lectures to undergraduate or graduate students on topics such as poetry, novel structure, and translation and adaptation.",0.11241982658307717,weighted_average,"FR,IT",35697.0,True
Europe,onet_task,0,onet_task_count,"process and prepare documents, such as business or government forms and expense reports.",527992.4540481401,weighted_sum,"FR,GB,IT",66171.0,False
Europe,onet_task,0,onet_task_pct,"process and prepare documents, such as business or government forms and expense reports.",0.11577999912109013,weighted_average,"FR,GB,IT",66171.0,True
Europe,onet_task,0,onet_task_count,provide information from the institution's holdings to other curators and to the public.,51240.33883011121,weighted_sum,FR,21314.0,False
Europe,onet_task,0,onet_task_pct,provide information from the institution's holdings to other curators and to the public.,0.11411053055286209,weighted_average,FR,21314.0,True
Europe,onet_task,0,onet_task_count,"research or develop analytical tools to address issues such as portfolio construction or optimization, performance measurement, attribution, profit and loss measurement, or pricing models.",290060.23154142883,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"research or develop analytical tools to address issues such as portfolio construction or optimization, performance measurement, attribution, profit and loss measurement, or pricing models.",0.08923087417137225,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,"review and analyze new, proposed, or revised laws, regulations, policies, and procedures to interpret their meaning and determine their impact.",48678.32188860565,weighted_sum,FR,21314.0,False
Europe,onet_task,0,onet_task_pct,"review and analyze new, proposed, or revised laws, regulations, policies, and procedures to interpret their meaning and determine their impact.",0.10840500402521888,weighted_average,FR,21314.0,True
Europe,onet_task,0,onet_task_count,"select the most suitable cleaning materials for different types of linens, furniture, flooring, and surfaces.",319436.8282162918,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,"select the most suitable cleaning materials for different types of linens, furniture, flooring, and surfaces.",0.09627541686911222,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,teach classes and present self-help or information sessions on subjects related to education and career planning.,298086.2091181845,weighted_sum,"FR,GB",51788.0,False
Europe,onet_task,0,onet_task_pct,teach classes and present self-help or information sessions on subjects related to education and career planning.,0.08923087417137236,weighted_average,"FR,GB",51788.0,True
Europe,onet_task,0,onet_task_count,teach political science.,48678.32188860565,weighted_sum,FR,21314.0,False
Europe,onet_task,0,onet_task_pct,teach political science.,0.10840500402521888,weighted_average,FR,21314.0,True
Europe,onet_task,0,onet_task_count,"use computer skills and software to manage web sites or databases, publish newsletters, or provide webinars.",46116.30494710009,weighted_sum,FR,21314.0,False
Europe,onet_task,0,onet_task_pct,"use computer skills and software to manage web sites or databases, publish newsletters, or provide webinars.",0.10269947749757581,weighted_average,FR,21314.0,True
Europe,onet_task,0,onet_task_count,"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",94272.17040763384,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"advise client on interior design factors such as space planning, layout and use of furnishings or equipment, and color coordination.",0.07182964702314534,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",78560.14200636152,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",0.059858039185954406,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",141408.25561145073,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"advise management concerning personnel, managerial, and marketing policies and practices and their potential effects on organizational effectiveness and efficiency.",0.107744470534718,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",89034.82760720972,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"analyze and evaluate security operations to identify risks or opportunities for improvement through auditing, review, or assessment.",0.067839111077415,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",83797.48480678564,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"analyze corporate intelligence data to identify trends, patterns, or warnings indicating threats to security of people, assets, information, or infrastructure.",0.06384857513168476,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,78560.14200636152,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,analyze developments in specific field to determine need for revisions in previously published materials and development of new material.,0.059858039185954406,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,analyze target companies or investment opportunities to inform investment decisions.,109984.19880890612,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,analyze target companies or investment opportunities to inform investment decisions.,0.08380125486033625,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"analyze, interpret, or disseminate system performance data.",115221.54160933023,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"analyze, interpret, or disseminate system performance data.",0.08779179080606649,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,answer clients' questions about the purposes and details of financial plans and strategies.,83797.48480678564,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,answer clients' questions about the purposes and details of financial plans and strategies.,0.06384857513168476,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,answer questions about product features and benefits.,94272.17040763384,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,answer questions about product features and benefits.,0.07182964702314534,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,94272.17040763384,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,assess risks to mitigate potential consequences of incidents and develop a plan to respond to incidents.,0.07182964702314534,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",115221.54160933023,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",0.08779179080606649,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,compile bibliographies of specialized materials for outside reading assignments.,89034.82760720972,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,compile bibliographies of specialized materials for outside reading assignments.,0.067839111077415,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"compose business correspondence for supervisors, managers, and professionals.",125696.22721017843,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"compose business correspondence for supervisors, managers, and professionals.",0.09577286269752708,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"compute data such as gear dimensions and machine settings, applying knowledge of shop mathematics.",94272.17040763384,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"compute data such as gear dimensions and machine settings, applying knowledge of shop mathematics.",0.07182964702314534,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"conduct surveys and collect data, using methods such as interviews, questionnaires, focus groups, market analysis surveys, public opinion polls, literature reviews, and file reviews.",78560.14200636152,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"conduct surveys and collect data, using methods such as interviews, questionnaires, focus groups, market analysis surveys, public opinion polls, literature reviews, and file reviews.",0.059858039185954406,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"consult with users, management, vendors, and technicians to determine computing needs and system requirements.",109984.19880890612,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"consult with users, management, vendors, and technicians to determine computing needs and system requirements.",0.08380125486033625,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",78560.14200636152,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"counsel clients or patients, individually or in group sessions, to assist in overcoming dependencies, adjusting to life, or making changes.",0.059858039185954406,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"counsel individuals regarding interpersonal, health, financial, or religious problems.",125696.22721017843,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"counsel individuals regarding interpersonal, health, financial, or religious problems.",0.09577286269752708,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",99509.51320805792,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",0.07582018296887556,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"create, maintain, and enter information into databases.",109984.19880890612,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"create, maintain, and enter information into databases.",0.08380125486033625,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,104746.85600848203,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,0.07981071891460591,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",157120.28401272304,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",0.11971607837190892,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"develop and test experimental designs, sampling techniques, and analytical methods.",78560.14200636152,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"develop and test experimental designs, sampling techniques, and analytical methods.",0.059858039185954406,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"develop communications materials, advertisements, presentations, or public relations initiatives to promote awareness of green products and technologies.",89034.82760720972,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"develop communications materials, advertisements, presentations, or public relations initiatives to promote awareness of green products and technologies.",0.067839111077415,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"develop interview techniques, rating scales, and psychological tests used to assess skills, abilities, and interests for the purpose of employee selection, placement, and promotion.",78560.14200636152,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"develop interview techniques, rating scales, and psychological tests used to assess skills, abilities, and interests for the purpose of employee selection, placement, and promotion.",0.059858039185954406,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"develop, copy, or adapt designs for garments, and design patterns to fit measurements, applying knowledge of garment design, construction, styling, and fabric.",120458.88440975436,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"develop, copy, or adapt designs for garments, and design patterns to fit measurements, applying knowledge of garment design, construction, styling, and fabric.",0.09178232675179684,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",172832.31241399536,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",0.13168768620909976,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"document software defects, using a bug tracking system, and report defects to software developers.",83797.48480678564,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"document software defects, using a bug tracking system, and report defects to software developers.",0.06384857513168476,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,draft speeches for company executives and arrange interviews and other forms of contact for them.,89034.82760720972,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,draft speeches for company executives and arrange interviews and other forms of contact for them.,0.067839111077415,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"encourage clients to express their feelings and discuss what is happening in their lives, helping them to develop insight into themselves or their relationships.",83797.48480678564,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"encourage clients to express their feelings and discuss what is happening in their lives, helping them to develop insight into themselves or their relationships.",0.06384857513168476,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,encourage individuals and family members to develop and use skills and strategies for confronting their problems in a constructive manner.,78560.14200636152,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,encourage individuals and family members to develop and use skills and strategies for confronting their problems in a constructive manner.,0.059858039185954406,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,evaluate existing systems to determine effectiveness and suggest changes to meet organizational requirements.,83797.48480678564,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,evaluate existing systems to determine effectiveness and suggest changes to meet organizational requirements.,0.06384857513168476,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"evaluate the potential of new product developments or market opportunities, according to factors such as business plans, technologies, or market potential.",115221.54160933023,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"evaluate the potential of new product developments or market opportunities, according to factors such as business plans, technologies, or market potential.",0.08779179080606649,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"examine immigration applications, visas, and passports and interview persons to determine eligibility for admission, residence, and travel in the u.s.",125696.22721017843,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"examine immigration applications, visas, and passports and interview persons to determine eligibility for admission, residence, and travel in the u.s.",0.09577286269752708,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,explain stock market terms or trading practices to clients.,115221.54160933023,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,explain stock market terms or trading practices to clients.,0.08779179080606649,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",94272.17040763384,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",0.07182964702314534,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"identify, investigate, or resolve security breaches.",104746.85600848203,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"identify, investigate, or resolve security breaches.",0.07981071891460591,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",83797.48480678564,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",0.06384857513168476,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"locate and review research articles or environmental, historical, or technical reports.",136170.91281102665,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"locate and review research articles or environmental, historical, or technical reports.",0.10375393458898766,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"maintain understanding of current web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.",99509.51320805792,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"maintain understanding of current web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.",0.07582018296887556,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,prepare appropriate formatting to data sets as requested.,270437.49897922354,weighted_sum,"GB,IT",44857.0,False
Europe,onet_task,0,onet_task_pct,prepare appropriate formatting to data sets as requested.,0.11657325442267558,weighted_average,"GB,IT",44857.0,True
Europe,onet_task,0,onet_task_count,"prepare documentation or presentations, including charts, photos, or graphs.",104746.85600848203,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"prepare documentation or presentations, including charts, photos, or graphs.",0.07981071891460591,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,prepare forms or agreements to complete sales.,89034.82760720972,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,prepare forms or agreements to complete sales.,0.067839111077415,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"prepare reports, manuscripts, and meeting presentations.",89034.82760720972,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"prepare reports, manuscripts, and meeting presentations.",0.067839111077415,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,prepare responses to correspondence containing routine inquiries.,193781.68361569176,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,prepare responses to correspondence containing routine inquiries.,0.14764982999202103,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"prepare technical reports, data summary documents, or research articles for scientific publication, regulatory submissions, or patent applications.",99509.51320805792,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"prepare technical reports, data summary documents, or research articles for scientific publication, regulatory submissions, or patent applications.",0.07582018296887556,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"prepare written and oral reports describing research results, using illustrations, maps, appendices, and other information.",89034.82760720972,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"prepare written and oral reports describing research results, using illustrations, maps, appendices, and other information.",0.067839111077415,weighted_average,GB,30474.0,True
Europe,onet_task,0,onet_task_count,"present and explain proposals, reports, or findings to clients.",94272.17040763384,weighted_sum,GB,30474.0,False
Europe,onet_task,0,onet_task_pct,"present and explain proposals, reports, or findings to clients.",0.07182964702314534,weighted_average,GB,30474.0,True
