geo_id,geography,date_start,date_end,platform_and_product,facet,level,variable,cluster_name,value
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"code, evaluate, or interpret collected study data.",0.08172263717049623
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,collaborate with search engine shopping specialists to place marketing content in desired online locations.,17.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,collaborate with search engine shopping specialists to place marketing content in desired online locations.,0.03230894957903339
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"collaborate with system architects, software architects, design analysts, and others to understand business or industry requirements.",17.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"collaborate with system architects, software architects, design analysts, and others to understand business or industry requirements.",0.03230894957903339
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",29.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"collect and analyze data on customer demographics, preferences, needs, and buying habits to identify potential markets and factors affecting product demand.",0.05511526692893932
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",59.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",0.11213106030370412
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,collect data through surveys or experimentation.,17.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,collect data through surveys or experimentation.,0.03230894957903339
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"communicate research or project results to other professionals or the public or teach related courses, seminars, or workshops.",42.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"communicate research or project results to other professionals or the public or teach related courses, seminars, or workshops.",0.07982211072467074
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,compile and format image data to increase its usefulness.,17.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,compile and format image data to increase its usefulness.,0.03230894957903339
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,compile and interpret results of tests and analyses.,24.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,compile and interpret results of tests and analyses.,0.04561263469981185
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compile and study occupational, educational, and economic information to assist counselees in determining and carrying out vocational and educational objectives.",18.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compile and study occupational, educational, and economic information to assist counselees in determining and carrying out vocational and educational objectives.",0.03420947602485888
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",268.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",0.5093410874812323
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compile reports, charts, or graphs that describe and interpret findings of analyses.",33.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compile reports, charts, or graphs that describe and interpret findings of analyses.",0.06271737271224129
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"complete models and simulations, using manual or automated tools, to analyze or predict system performance under different operating conditions.",17.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"complete models and simulations, using manual or automated tools, to analyze or predict system performance under different operating conditions.",0.03230894957903339
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compose business correspondence for supervisors, managers, and professionals.",26.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compose business correspondence for supervisors, managers, and professionals.",0.049413687591462835
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping web sites.",291.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping web sites.",0.5530531957352186
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compose letters in reply to correspondence concerning such items as requests for merchandise, damage claims, credit information requests, delinquent accounts, incorrect billing, or unsatisfactory service.",122.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compose letters in reply to correspondence concerning such items as requests for merchandise, damage claims, credit information requests, delinquent accounts, incorrect billing, or unsatisfactory service.",0.23186422639071025
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compute and analyze data, using statistical formulas and computers or calculators.",26.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compute and analyze data, using statistical formulas and computers or calculators.",0.049413687591462835
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compute data such as gear dimensions and machine settings, applying knowledge of shop mathematics.",45.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compute data such as gear dimensions and machine settings, applying knowledge of shop mathematics.",0.08552369006214722
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compute dimensions, areas, volumes, and weights.",104.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compute dimensions, areas, volumes, and weights.",0.19765475036585134
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compute moisture or salt content, percentages of ingredients, formulas, or other product factors, using mathematical and chemical procedures.",24.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compute moisture or salt content, percentages of ingredients, formulas, or other product factors, using mathematical and chemical procedures.",0.04561263469981185
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",141.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",0.2679742288613946
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",176.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",0.3344926544652869
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct demonstrations to teach such skills as sports, dancing, and handicrafts.",15.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct demonstrations to teach such skills as sports, dancing, and handicrafts.",0.028507896687382402
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct historical research, and publish or present findings and theories.",29.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct historical research, and publish or present findings and theories.",0.05511526692893932
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,conduct internet-based and library research.,140.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,conduct internet-based and library research.,0.2660737024155691
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",191.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",0.36300055115266927
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,conduct materials test and analysis using tools and equipment and applying engineering knowledge.,64.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,conduct materials test and analysis using tools and equipment and applying engineering knowledge.,0.12163369253283159
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct reference searches, using printed materials and in-house and online databases.",26.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct reference searches, using printed materials and in-house and online databases.",0.049413687591462835
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research in a particular field of knowledge and present findings in professional journals, books, electronic media, or at professional conferences.",68.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research in a particular field of knowledge and present findings in professional journals, books, electronic media, or at professional conferences.",0.12923579831613355
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research in a particular field of knowledge and publish findings in books, professional journals, or electronic media.",57.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research in a particular field of knowledge and publish findings in books, professional journals, or electronic media.",0.10833000741205315
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",130.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",0.2470684379573142
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research in a particular field of knowledge and publish findings in scholarly journals, books, or electronic media.",40.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research in a particular field of knowledge and publish findings in scholarly journals, books, or electronic media.",0.07602105783301974
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research or assist in the conduct of research, including the collection of information and samples, such as blood, water, soil, plants and animals.",18.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research or assist in the conduct of research, including the collection of information and samples, such as blood, water, soil, plants and animals.",0.03420947602485888
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research to extend mathematical knowledge in traditional areas, such as algebra, geometry, probability, and logic.",24.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research to extend mathematical knowledge in traditional areas, such as algebra, geometry, probability, and logic.",0.04561263469981185
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,conduct research to gather information about survey topics.,100.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,conduct research to gather information about survey topics.,0.19005264458254936
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research, compile data, and prepare papers for consideration and presentation by executives, committees, and boards of directors.",41.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research, compile data, and prepare papers for consideration and presentation by executives, committees, and boards of directors.",0.07792158427884524
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct searches to find needed information, using such sources as the internet.",261.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct searches to find needed information, using such sources as the internet.",0.49603740236045385
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,260.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,0.4941368759146284
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"confer with clients to develop strategies for their careers, and to explain actions taken on their behalf.",58.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"confer with clients to develop strategies for their careers, and to explain actions taken on their behalf.",0.11023053385787863
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,configure servers to meet functional specifications.,55.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,configure servers to meet functional specifications.,0.10452895452040215
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"consult with and advise physicians, educators, researchers, government health officials and others regarding medical applications of sciences, such as physics, biology, and chemistry.",52.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"consult with and advise physicians, educators, researchers, government health officials and others regarding medical applications of sciences, such as physics, biology, and chemistry.",0.09882737518292567
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,82.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,0.15584316855769048
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,consult with customers about software system design and maintenance.,25.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,consult with customers about software system design and maintenance.,0.04751316114563734
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,consult with multiple stakeholders to define requirements and implement online features.,96.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,consult with multiple stakeholders to define requirements and implement online features.,0.1824505387992474
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"consult with researchers to analyze problems, recommend technology-based solutions, or determine computational strategies.",15.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"consult with researchers to analyze problems, recommend technology-based solutions, or determine computational strategies.",0.028507896687382402
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"consult with users, management, vendors, and technicians to assess computing needs and system requirements.",23.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"consult with users, management, vendors, and technicians to assess computing needs and system requirements.",0.04371210825398636
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"consult with users, management, vendors, and technicians to determine computing needs and system requirements.",28.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"consult with users, management, vendors, and technicians to determine computing needs and system requirements.",0.053214740483113816
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"convert various types of files for printing or for the internet, using computer software.",30.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"convert various types of files for printing or for the internet, using computer software.",0.057015793374764805
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,675.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,1.2828553509322083
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",38.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"counsel clients on personal and family financial problems, such as excessive spending or borrowing of funds.",0.07222000494136875
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",76.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",0.1444400098827375
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",29.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"counsel individuals and groups regarding problems, such as stress, substance abuse, and family situations, to modify behavior or to improve personal, social, and vocational adjustment.",0.05511526692893932
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"counsel individuals regarding interpersonal, health, financial, or religious problems.",33.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"counsel individuals regarding interpersonal, health, financial, or religious problems.",0.06271737271224129
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,counsel workers about job and career-related issues.,80.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,counsel workers about job and career-related issues.,0.15204211566603948
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,create content strategies for digital media.,20.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,create content strategies for digital media.,0.03801052891650987
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,create custom illustrations or other graphic elements.,53.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,create custom illustrations or other graphic elements.,0.10072790162875117
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",25.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"create debt management plans, spending plans, or budgets to assist clients to meet financial goals.",0.04751316114563734
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",70.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"create finished art work as decoration, or to elucidate or substitute for spoken or written messages.",0.13303685120778455
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",16.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",0.030408423133207896
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"create, analyze, report, convert, or transfer data, using specialized applications program software.",77.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"create, analyze, report, convert, or transfer data, using specialized applications program software.",0.14634053632856303
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"create, maintain, and enter information into databases.",16.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"create, maintain, and enter information into databases.",0.030408423133207896
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,16.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,define the goals of the system and devise flow charts and diagrams describing logical operational steps of programs.,0.030408423133207896
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"demonstrate database technical functionality, such as performance, security and reliability.",34.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"demonstrate database technical functionality, such as performance, security and reliability.",0.06461789915806677
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"describe merchandise and explain use, operation, and care of merchandise to customers.",19.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"describe merchandise and explain use, operation, and care of merchandise to customers.",0.036110002470684376
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,design and create special programs for tasks such as statistical analysis and data entry and cleaning.,54.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,design and create special programs for tasks such as statistical analysis and data entry and cleaning.,0.10262842807457666
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",24.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design database applications, such as interfaces, data transfer mechanisms, global temporary tables, data partitions, and function-based indexes to enable efficient access of the generic database structure.",0.04561263469981185
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design databases to support business applications, ensuring system scalability, security, performance and reliability.",31.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design databases to support business applications, ensuring system scalability, security, performance and reliability.",0.058916319820590306
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",31.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design information storage and retrieval systems and develop procedures for collecting, organizing, interpreting, and classifying information.",0.058916319820590306
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,design or develop automated testing tools.,15.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,design or develop automated testing tools.,0.028507896687382402
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",22.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design or develop software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.041811581808160865
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",470.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",0.8932474295379821
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",122.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.23186422639071025
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",83.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"determine existence and amount of liability according to current laws, administrative and judicial precedents, and available evidence.",0.15774369500351598
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"determine sources of web page or server problems, and take action to correct such problems.",138.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"determine sources of web page or server problems, and take action to correct such problems.",0.26227264952391816
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",37.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",0.07031947849554326
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop and direct software system testing and validation procedures, programming, and documentation.",22.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop and direct software system testing and validation procedures, programming, and documentation.",0.041811581808160865
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",26.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop and maintain the company's corporate image and identity, which includes the use of logos and signage.",0.049413687591462835
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop and test theories, using information from interviews, newspapers, periodicals, case law, historical papers, polls, or statistical sources.",23.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop and test theories, using information from interviews, newspapers, periodicals, case law, historical papers, polls, or statistical sources.",0.04371210825398636
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop application-specific software.,92.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop application-specific software.,0.17484843301594544
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",246.0
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.46752950567307144
CA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop business methods and procedures, including accounting systems, file systems, office systems, logistics systems, and production schedules.",32.0
