region,facet,level,variable,cluster_name,value,domain
APAC,onet_task,0,onet_task_count,research production topics using the internet,0,Research_Analysis
APAC,onet_task,0,onet_task_count,evaluate curricula,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop factors such as themes,0,Administrative_Support
APAC,onet_task,0,onet_task_count,write humorous material for publication,0,Administrative_Support
APAC,onet_task,0,onet_task_count,read manuals,0,Administrative_Support
APAC,onet_task,0,onet_task_count,test programs or databases,0,Software_Development
APAC,onet_task,0,onet_task_count,review published materials and recommend revisions or changes in scope,0,Administrative_Support
APAC,onet_task,0,onet_task_count,formulate mathematical or simulation models of problems,0,Administrative_Support
APAC,onet_task,0,onet_task_count,collaborate with system architects,0,Software_Development
APAC,onet_task,0,onet_task_count,create debt management plans,0,Business_Management
APAC,onet_task,0,onet_task_count,compute dimensions,0,Administrative_Support
APAC,onet_task,0,onet_task_count,manipulate and enhance scanned or digital images to create desired effects,0,Creative_Communications
APAC,onet_task,0,onet_task_count,use the computer in the analysis and solution of business problems,0,Research_Analysis
APAC,onet_task,0,onet_task_count,extend existing software programs,0,Software_Development
APAC,onet_task,0,onet_task_count,perform initial debugging procedures by reviewing configuration files,0,Software_Development
APAC,onet_task,0,onet_task_count,analyze organizational,0,Research_Analysis
APAC,onet_task,0,onet_task_count,collect business intelligence data from available industry reports,0,Business_Management
APAC,onet_task,0,onet_task_count,retrieve,0,Administrative_Support
APAC,onet_task,0,onet_task_count,conduct research in a particular field of knowledge and publish findings in professional journals,0,Research_Analysis
APAC,onet_task,0,onet_task_count,conduct research in a particular field of knowledge and present findings in professional journals,0,Research_Analysis
APAC,onet_task,0,onet_task_count,conduct research in a particular field of knowledge and publish findings in books,0,Research_Analysis
APAC,onet_task,0,onet_task_count,design security policies,0,Creative_Communications
APAC,onet_task,0,onet_task_count,consult with users,0,Administrative_Support
APAC,onet_task,0,onet_task_count,design electronic components,0,Creative_Communications
APAC,onet_task,0,onet_task_count,develop and organize training manuals,0,Business_Management
APAC,onet_task,0,onet_task_count,document computer security and emergency measures policies,0,Administrative_Support
APAC,onet_task,0,onet_task_count,recommend strategies for clients to meet their financial goals,0,Financial_Services
APAC,onet_task,0,onet_task_count,monitor database performance and perform any necessary maintenance,0,Administrative_Support
APAC,onet_task,0,onet_task_count,plan and conduct activities for a balanced program of instruction,0,Education_Training
APAC,onet_task,0,onet_task_count,interpret and analyze policies,0,Research_Analysis
APAC,onet_task,0,onet_task_count,analyze large molecular datasets such as raw microarray data,0,Research_Analysis
APAC,onet_task,0,onet_task_count,organize material and complete writing assignment according to set standards regarding order,0,Business_Management
APAC,onet_task,0,onet_task_count,determine supplementary virtual features,0,Administrative_Support
APAC,onet_task,0,onet_task_count,advise clients on market conditions,0,Financial_Services
APAC,onet_task,0,onet_task_count,write programs in the language of a machine's controller and store programs on media such as punch tapes,0,Creative_Communications
APAC,onet_task,0,onet_task_count,instruct individuals in career development techniques such as job search and application strategies,0,Education_Training
APAC,onet_task,0,onet_task_count,locate library materials for patrons,0,Administrative_Support
APAC,onet_task,0,onet_task_count,explain general financial topics to clients,0,Financial_Services
APAC,onet_task,0,onet_task_count,install and configure new equipment,0,Administrative_Support
APAC,onet_task,0,onet_task_count,instruct through lectures,0,Education_Training
APAC,onet_task,0,onet_task_count,reformat documents,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare detailed workflow charts and diagrams that describe input,0,Creative_Communications
APAC,onet_task,0,onet_task_count,consult with customers or other departments on project status,0,Customer_Service
APAC,onet_task,0,onet_task_count,provide private instruction to individual or small groups of students to improve academic performance,0,Education_Training
APAC,onet_task,0,onet_task_count,educate patients and family members about mental health and medical conditions,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,determine which topics to research,0,Research_Analysis
APAC,onet_task,0,onet_task_count,provide clients with communication assistance,0,Customer_Service
APAC,onet_task,0,onet_task_count,compute and analyze data,0,Research_Analysis
APAC,onet_task,0,onet_task_count,provide clear,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop data models for applications,0,Software_Development
APAC,onet_task,0,onet_task_count,prepare research results for publication in form of journals,0,Research_Analysis
APAC,onet_task,0,onet_task_count,interpret and explain policies,0,Administrative_Support
APAC,onet_task,0,onet_task_count,translate data into numbers,0,Administrative_Support
APAC,onet_task,0,onet_task_count,answer inquiries from current or prospective customers regarding methods,0,Customer_Service
APAC,onet_task,0,onet_task_count,counsel and provide guidance to students regarding personal,0,Education_Training
APAC,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students on topics such as family behavior,0,Education_Training
APAC,onet_task,0,onet_task_count,implement changes to machine programs and enter new specifications,0,Professional_Services
APAC,onet_task,0,onet_task_count,create,0,Creative_Communications
APAC,onet_task,0,onet_task_count,analyze,0,Research_Analysis
APAC,onet_task,0,onet_task_count,enter,0,Administrative_Support
APAC,onet_task,0,onet_task_count,determine desired images and picture composition,0,Administrative_Support
APAC,onet_task,0,onet_task_count,interpret laws,0,Professional_Services
APAC,onet_task,0,onet_task_count,prepare tables,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare invoices,0,Administrative_Support
APAC,onet_task,0,onet_task_count,provide students with information on such topics as college degree programs and admission requirements,0,Education_Training
APAC,onet_task,0,onet_task_count,record messages,0,Administrative_Support
APAC,onet_task,0,onet_task_count,design software to control robotic systems for applications,0,Creative_Communications
APAC,onet_task,0,onet_task_count,edit instructional materials,0,Education_Training
APAC,onet_task,0,onet_task_count,gather data from sources such as surface or upper air stations,0,Administrative_Support
APAC,onet_task,0,onet_task_count,modify existing software to correct errors,0,Administrative_Support
APAC,onet_task,0,onet_task_count,evaluate and grade students' class work,0,Education_Training
APAC,onet_task,0,onet_task_count,develop interview techniques,0,Administrative_Support
APAC,onet_task,0,onet_task_count,write articles,0,Creative_Communications
APAC,onet_task,0,onet_task_count,counsel clients on personal and family financial problems,0,Financial_Services
APAC,onet_task,0,onet_task_count,develop data model describing data elements and how they are used,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop teaching or training materials,0,Education_Training
APAC,onet_task,0,onet_task_count,search standard reference materials,0,Administrative_Support
APAC,onet_task,0,onet_task_count,evaluate students' or individuals' abilities,0,Education_Training
APAC,onet_task,0,onet_task_count,develop and implement data extraction procedures from other systems,0,Software_Development
APAC,onet_task,0,onet_task_count,counsel students regarding educational issues,0,Education_Training
APAC,onet_task,0,onet_task_count,perform system analysis,0,Software_Development
APAC,onet_task,0,onet_task_count,maintain networks by performing activities such as file addition,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students on topics such as poetry,0,Education_Training
APAC,onet_task,0,onet_task_count,observe and evaluate students' work to determine progress,0,Education_Training
APAC,onet_task,0,onet_task_count,prepare,0,Administrative_Support
APAC,onet_task,0,onet_task_count,design or develop software systems,0,Creative_Communications
APAC,onet_task,0,onet_task_count,edit,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students on topics such as abnormal psychology,0,Education_Training
APAC,onet_task,0,onet_task_count,present investment information,0,Financial_Services
APAC,onet_task,0,onet_task_count,break systems into their component parts,0,Creative_Communications
APAC,onet_task,0,onet_task_count,use materials such as pens and ink,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students on topics such as mechanics,0,Education_Training
APAC,onet_task,0,onet_task_count,study basic principles of plant and animal life,0,Research_Analysis
APAC,onet_task,0,onet_task_count,assess nutritional needs,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,conduct surveys and collect data,0,Research_Analysis
APAC,onet_task,0,onet_task_count,process and prepare documents,0,Administrative_Support
APAC,onet_task,0,onet_task_count,provide customers with travel suggestions and information sources,0,Customer_Service
APAC,onet_task,0,onet_task_count,develop database architectural strategies at the modeling,0,Administrative_Support
APAC,onet_task,0,onet_task_count,design information storage and retrieval systems and develop procedures for collecting,0,Creative_Communications
APAC,onet_task,0,onet_task_count,recommend educational materials or resources to clients on matters such as financial planning,0,Education_Training
APAC,onet_task,0,onet_task_count,analyze records,0,Research_Analysis
APAC,onet_task,0,onet_task_count,compile,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare reports or correspondence concerning project specifications,0,Administrative_Support
APAC,onet_task,0,onet_task_count,interact with clients to assist them in gaining insight,0,Customer_Service
APAC,onet_task,0,onet_task_count,prepare reports,0,Administrative_Support
APAC,onet_task,0,onet_task_count,share information about religious issues by writing articles,0,Creative_Communications
APAC,onet_task,0,onet_task_count,process and prepare memos,0,Administrative_Support
APAC,onet_task,0,onet_task_count,test,0,Administrative_Support
APAC,onet_task,0,onet_task_count,read written materials,0,Administrative_Support
APAC,onet_task,0,onet_task_count,interpret data,0,Administrative_Support
APAC,onet_task,0,onet_task_count,instruct others in program methods,0,Education_Training
APAC,onet_task,0,onet_task_count,consult with and advise physicians,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop and direct software system testing and validation procedures,0,Software_Development
APAC,onet_task,0,onet_task_count,write reports to summarize student performance,0,Education_Training
APAC,onet_task,0,onet_task_count,compose business correspondence for supervisors,0,Administrative_Support
APAC,onet_task,0,onet_task_count,compute data such as gear dimensions and machine settings,0,Administrative_Support
APAC,onet_task,0,onet_task_count,provide professional consulting services to government,0,Business_Management
APAC,onet_task,0,onet_task_count,design database applications,0,Creative_Communications
APAC,onet_task,0,onet_task_count,mark copy to indicate and correct errors in type,0,Administrative_Support
APAC,onet_task,0,onet_task_count,plan and prepare advertising and promotional material to increase sales of products or services,0,Creative_Communications
APAC,onet_task,0,onet_task_count,perform administrative tasks such as applying for grants,0,Administrative_Support
APAC,onet_task,0,onet_task_count,answer customers' questions,0,Customer_Service
APAC,onet_task,0,onet_task_count,write software programs for microcontrollers or computers in machine,0,Software_Development
APAC,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students on topics such as children's literature,0,Education_Training
APAC,onet_task,0,onet_task_count,analyze operations to evaluate performance of a company or its staff in meeting objectives or to determine areas of potential cost reduction,0,Research_Analysis
APAC,onet_task,0,onet_task_count,conduct research to extend mathematical knowledge in traditional areas,0,Research_Analysis
APAC,onet_task,0,onet_task_count,evaluate the organization's technology use and needs and recommend improvements,0,Administrative_Support
APAC,onet_task,0,onet_task_count,counsel individuals regarding interpersonal,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,write reviews of literary,0,Administrative_Support
APAC,onet_task,0,onet_task_count,review papers or serve on editorial boards for scientific journals,0,Research_Analysis
APAC,onet_task,0,onet_task_count,design complex graphics and animation,0,Creative_Communications
APAC,onet_task,0,onet_task_count,synthesize analyses of test results,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop briefings,0,Administrative_Support
APAC,onet_task,0,onet_task_count,consult with researchers to analyze problems,0,Research_Analysis
APAC,onet_task,0,onet_task_count,select and edit documents for publication and display,0,Administrative_Support
APAC,onet_task,0,onet_task_count,analyze information to determine,0,Research_Analysis
APAC,onet_task,0,onet_task_count,provide information,0,Administrative_Support
APAC,onet_task,0,onet_task_count,integrate and develop visual elements,0,Creative_Communications
APAC,onet_task,0,onet_task_count,design and produce displays and materials that can be used to decorate windows,0,Creative_Communications
APAC,onet_task,0,onet_task_count,review instructional content,0,Education_Training
APAC,onet_task,0,onet_task_count,review financial statements,0,Financial_Services
APAC,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students on topics such as anatomy,0,Education_Training
APAC,onet_task,0,onet_task_count,provide patients with information needed to promote health,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,write interesting and effective press releases,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare objectives,0,Administrative_Support
APAC,onet_task,0,onet_task_count,create supporting documentation,0,Customer_Service
APAC,onet_task,0,onet_task_count,supply the latest price quotes on any security,0,Administrative_Support
APAC,onet_task,0,onet_task_count,select material most pertinent to presentation,0,Creative_Communications
APAC,onet_task,0,onet_task_count,counsel individuals or groups concerning their spiritual,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,maintain understanding of current web technologies or programming practices through continuing education,0,Software_Development
APAC,onet_task,0,onet_task_count,code,0,Administrative_Support
APAC,onet_task,0,onet_task_count,write original or adapted material for dramas,0,Administrative_Support
APAC,onet_task,0,onet_task_count,read from sacred texts such as the bible,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop marketing materials,0,Creative_Communications
APAC,onet_task,0,onet_task_count,analyze information processing or computation needs and plan and design computer systems,0,Research_Analysis
APAC,onet_task,0,onet_task_count,publish educational information for other pharmacists,0,Education_Training
APAC,onet_task,0,onet_task_count,analyze business operations,0,Business_Management
APAC,onet_task,0,onet_task_count,inspect individual parts,0,Creative_Communications
APAC,onet_task,0,onet_task_count,document software defects,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop or recommend network security measures,0,Software_Development
APAC,onet_task,0,onet_task_count,advise management concerning personnel,0,Business_Management
APAC,onet_task,0,onet_task_count,determine existence and amount of liability according to current laws,0,Professional_Services
APAC,onet_task,0,onet_task_count,read specifications,0,Professional_Services
APAC,onet_task,0,onet_task_count,operate desktop publishing software and equipment to design,0,Creative_Communications
APAC,onet_task,0,onet_task_count,administer,0,Administrative_Support
APAC,onet_task,0,onet_task_count,provide information and advice regarding drug interactions,0,Administrative_Support
APAC,onet_task,0,onet_task_count,confer with clients to develop strategies for their careers,0,Customer_Service
APAC,onet_task,0,onet_task_count,revise programs or tapes to eliminate errors,0,Software_Development
APAC,onet_task,0,onet_task_count,prepare reports of findings,0,Research_Analysis
APAC,onet_task,0,onet_task_count,review and analyze computer printouts and performance indicators to locate code problems,0,Research_Analysis
APAC,onet_task,0,onet_task_count,prepare and distribute health education materials,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,answer inquiries regarding information such as schedules,0,Administrative_Support
APAC,onet_task,0,onet_task_count,recommend financial products,0,Financial_Services
APAC,onet_task,0,onet_task_count,advise patients and their families on nutritional principles,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,gather data on competitors and analyze their prices,0,Research_Analysis
APAC,onet_task,0,onet_task_count,advise students on academic and vocational curricula,0,Education_Training
APAC,onet_task,0,onet_task_count,develop curriculum and prepare manuals,0,Education_Training
APAC,onet_task,0,onet_task_count,write narrative,0,Administrative_Support
APAC,onet_task,0,onet_task_count,select or assist customers in selecting products based on customer needs,0,Customer_Service
APAC,onet_task,0,onet_task_count,prepare or edit organizational publications,0,Business_Management
APAC,onet_task,0,onet_task_count,plan tour itineraries,0,Administrative_Support
APAC,onet_task,0,onet_task_count,conduct market research analysis to identify search query trends,0,Research_Analysis
APAC,onet_task,0,onet_task_count,plan and develop instructional methods and content for educational,0,Education_Training
APAC,onet_task,0,onet_task_count,provide information and advice to the public regarding the selection,0,Administrative_Support
APAC,onet_task,0,onet_task_count,report results of statistical analyses,0,Research_Analysis
APAC,onet_task,0,onet_task_count,perform or direct revision,0,Business_Management
APAC,onet_task,0,onet_task_count,design databases to support business applications,0,Customer_Service
APAC,onet_task,0,onet_task_count,install updated software,0,Administrative_Support
APAC,onet_task,0,onet_task_count,document findings of study and prepare recommendations for implementation of new systems,0,Research_Analysis
APAC,onet_task,0,onet_task_count,check reference materials,0,Administrative_Support
APAC,onet_task,0,onet_task_count,write new programs or modify existing programs to meet customer requirements,0,Customer_Service
APAC,onet_task,0,onet_task_count,edit or rewrite existing copy as necessary,0,Administrative_Support
APAC,onet_task,0,onet_task_count,conduct research,0,Research_Analysis
APAC,onet_task,0,onet_task_count,modify,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop and test experimental designs,0,Research_Analysis
APAC,onet_task,0,onet_task_count,develop system engineering,0,Software_Development
APAC,onet_task,0,onet_task_count,devise trading,0,Administrative_Support
APAC,onet_task,0,onet_task_count,use computers for various applications,0,Software_Development
APAC,onet_task,0,onet_task_count,contact prospective customers to determine customer needs,0,Customer_Service
APAC,onet_task,0,onet_task_count,research,0,Research_Analysis
APAC,onet_task,0,onet_task_count,compile and write documentation of program development and subsequent revisions,0,Administrative_Support
APAC,onet_task,0,onet_task_count,conduct reference searches,0,Administrative_Support
APAC,onet_task,0,onet_task_count,develop instructional materials,0,Education_Training
APAC,onet_task,0,onet_task_count,advise clients concerning business transactions,0,Business_Management
APAC,onet_task,0,onet_task_count,provide occupational,0,Administrative_Support
APAC,onet_task,0,onet_task_count,position text and art elements from a variety of databases in a visually appealing way to design print or web pages,0,Creative_Communications
APAC,onet_task,0,onet_task_count,demonstrate database technical functionality,0,Software_Development
APAC,onet_task,0,onet_task_count,research or develop analytical tools to address issues such as portfolio construction or optimization,0,Research_Analysis
APAC,onet_task,0,onet_task_count,develop teaching aids such as instructional software,0,Education_Training
APAC,onet_task,0,onet_task_count,compose letters in reply to correspondence concerning such items as requests for merchandise,0,Administrative_Support
APAC,onet_task,0,onet_task_count,collaborate with web,0,Administrative_Support
APAC,onet_task,0,onet_task_count,review and analyze new,0,Research_Analysis
APAC,onet_task,0,onet_task_count,teach personal development skills such as goal setting,0,Education_Training
APAC,onet_task,0,onet_task_count,prepare technical reports,0,Software_Development
APAC,onet_task,0,onet_task_count,document and communicate database schemas,0,Administrative_Support
APAC,onet_task,0,onet_task_count,read,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare written and oral reports describing research results,0,Research_Analysis
APAC,onet_task,0,onet_task_count,develop or configure document management system features,0,Business_Management
APAC,onet_task,0,onet_task_count,recommend investments and investment timing to companies,0,Financial_Services
APAC,onet_task,0,onet_task_count,portray and interpret roles,0,Administrative_Support
APAC,onet_task,0,onet_task_count,confer with systems analysts,0,Software_Development
APAC,onet_task,0,onet_task_count,conduct logical analyses of business,0,Business_Management
APAC,onet_task,0,onet_task_count,collect and analyze data on customer demographics,0,Research_Analysis
APAC,onet_task,0,onet_task_count,provide customers with information about the uses,0,Customer_Service
APAC,onet_task,0,onet_task_count,proofread,0,Administrative_Support
APAC,onet_task,0,onet_task_count,research or recommend textbooks,0,Research_Analysis
APAC,onet_task,0,onet_task_count,conduct research or assist in the conduct of research,0,Research_Analysis
APAC,onet_task,0,onet_task_count,analyze data such as interview notes,0,Research_Analysis
APAC,onet_task,0,onet_task_count,examine chemical or biological samples to identify cell structures or to locate bacteria or extraneous material,0,Research_Analysis
APAC,onet_task,0,onet_task_count,review software documentation to ensure technical accuracy,0,Administrative_Support
APAC,onet_task,0,onet_task_count,identify relationships and trends in data,0,Administrative_Support
APAC,onet_task,0,onet_task_count,select the most suitable cleaning materials for different types of linens,0,Administrative_Support
APAC,onet_task,0,onet_task_count,compose descriptions of merchandise for posting to online storefront,0,Administrative_Support
APAC,onet_task,0,onet_task_count,prepare or direct preparation of correspondence,0,Administrative_Support
APAC,onet_task,0,onet_task_count,analyze research data to determine its significance,0,Research_Analysis
APAC,onet_task,0,onet_task_count,conduct classes,0,Administrative_Support
APAC,onet_task,0,onet_task_count,assist engineers in the design,0,Creative_Communications
APAC,onet_task,0,onet_task_count,analyze and record test data to issue reports that use charts,0,Research_Analysis
APAC,onet_task,0,onet_task_count,develop preproduction ideas and incorporate them into outlines,0,Business_Management
APAC,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students on topics such as organic chemistry,0,Education_Training
APAC,onet_task,0,onet_task_count,analyze test data,0,Research_Analysis
APAC,onet_task,0,onet_task_count,inform investment decisions by analyzing financial information to forecast business,0,Financial_Services
APAC,onet_task,0,onet_task_count,listen to and resolve customer complaints regarding services,0,Customer_Service
APAC,onet_task,0,onet_task_count,analyze and interpret patients' histories,0,Research_Analysis
APAC,onet_task,0,onet_task_count,counsel individuals and groups on basic rules of good nutrition,0,Healthcare_Medical
APAC,onet_task,0,onet_task_count,search electronic sources,0,Administrative_Support
Europe,onet_task,0,onet_task_count,not_classified,67065,not_classified
Europe,onet_task,0,onet_task_count,none,8584,none
Europe,onet_task,0,onet_task_count,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,3601,Software_Development
Europe,onet_task,0,prompt_tokens_complexity_volume,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,13277.768865284495,Software_Development
Europe,onet_task,0,completion_tokens_complexity_volume,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,8646.410927064135,Software_Development
Europe,onet_task,0,cost_complexity_volume,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,8037.630327850467,Software_Development
Europe,onet_task,0,onet_task_count,prepare and deliver lectures to undergraduate or graduate students on topics such as how to speak and write a foreign language and the cultural aspects of areas where a particular language is used.,1508,Education_Training
Europe,onet_task,0,prompt_tokens_complexity_volume,prepare and deliver lectures to undergraduate or graduate students on topics such as how to speak and write a foreign language and the cultural aspects of areas where a particular language is used.,187.6264845358847,Education_Training
Europe,onet_task,0,completion_tokens_complexity_volume,prepare and deliver lectures to undergraduate or graduate students on topics such as how to speak and write a foreign language and the cultural aspects of areas where a particular language is used.,591.5448629007415,Education_Training
Europe,onet_task,0,cost_complexity_volume,prepare and deliver lectures to undergraduate or graduate students on topics such as how to speak and write a foreign language and the cultural aspects of areas where a particular language is used.,399.91507613349347,Education_Training
Europe,onet_task,0,onet_task_count,assist students who need extra help with their coursework outside of class.,1479,Education_Training
Europe,onet_task,0,prompt_tokens_complexity_volume,assist students who need extra help with their coursework outside of class.,1127.242932840926,Education_Training
Europe,onet_task,0,completion_tokens_complexity_volume,assist students who need extra help with their coursework outside of class.,1172.8800137197275,Education_Training
Europe,onet_task,0,cost_complexity_volume,assist students who need extra help with their coursework outside of class.,1183.4901161489558,Education_Training
Europe,onet_task,0,onet_task_count,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,1311,Research_Analysis
Europe,onet_task,0,prompt_tokens_complexity_volume,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,2397.726996941704,Research_Analysis
Europe,onet_task,0,completion_tokens_complexity_volume,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,1178.899271232508,Research_Analysis
Europe,onet_task,0,cost_complexity_volume,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,1611.6300444130195,Research_Analysis
Europe,onet_task,0,onet_task_count,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,1196,Software_Development
Europe,onet_task,0,prompt_tokens_complexity_volume,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,902.917428565513,Software_Development
Europe,onet_task,0,completion_tokens_complexity_volume,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,813.780228778429,Software_Development
Europe,onet_task,0,cost_complexity_volume,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,1106.2699569161598,Software_Development
Europe,onet_task,0,onet_task_count,develop new software applications or customize existing applications to meet specific scientific project needs.,902,Software_Development
Europe,onet_task,0,prompt_tokens_complexity_volume,develop new software applications or customize existing applications to meet specific scientific project needs.,3347.52428874435,Software_Development
Europe,onet_task,0,completion_tokens_complexity_volume,develop new software applications or customize existing applications to meet specific scientific project needs.,3161.4061671539944,Software_Development
Europe,onet_task,0,cost_complexity_volume,develop new software applications or customize existing applications to meet specific scientific project needs.,2615.2556500286796,Software_Development
Europe,onet_task,0,onet_task_count,develop instructional materials to be used by educators and instructors.,739,Education_Training
Europe,onet_task,0,prompt_tokens_complexity_volume,develop instructional materials to be used by educators and instructors.,1233.1503276681387,Education_Training
Europe,onet_task,0,completion_tokens_complexity_volume,develop instructional materials to be used by educators and instructors.,2062.239029403527,Education_Training
Europe,onet_task,0,cost_complexity_volume,develop instructional materials to be used by educators and instructors.,1262.8288937601105,Education_Training
Europe,onet_task,0,onet_task_count,modify existing programs to enhance efficiency.,713,Software_Development
Europe,onet_task,0,prompt_tokens_complexity_volume,modify existing programs to enhance efficiency.,3056.5457563803047,Software_Development
Europe,onet_task,0,completion_tokens_complexity_volume,modify existing programs to enhance efficiency.,884.6997455078482,Software_Development
Europe,onet_task,0,cost_complexity_volume,modify existing programs to enhance efficiency.,1624.0816422774496,Software_Development
Europe,onet_task,0,onet_task_count,write supporting code for web applications or web sites.,663,Software_Development
Europe,onet_task,0,prompt_tokens_complexity_volume,write supporting code for web applications or web sites.,2005.9743976069012,Software_Development
Europe,onet_task,0,completion_tokens_complexity_volume,write supporting code for web applications or web sites.,2342.6381259036816,Software_Development
Europe,onet_task,0,cost_complexity_volume,write supporting code for web applications or web sites.,1644.783980102812,Software_Development
Europe,onet_task,0,onet_task_count,develop or apply data mining and machine learning algorithms.,648,Software_Development
Europe,onet_task,0,prompt_tokens_complexity_volume,develop or apply data mining and machine learning algorithms.,537.5671306105304,Software_Development
Europe,onet_task,0,completion_tokens_complexity_volume,develop or apply data mining and machine learning algorithms.,439.2817862371593,Software_Development
Europe,onet_task,0,cost_complexity_volume,develop or apply data mining and machine learning algorithms.,459.5812838486075,Software_Development
Europe,onet_task,0,onet_task_count,assess the usefulness of pre-developed application packages and adapt them to a user environment.,636,Software_Development
Europe,onet_task,0,prompt_tokens_complexity_volume,assess the usefulness of pre-developed application packages and adapt them to a user environment.,920.8492017668482,Software_Development
Europe,onet_task,0,completion_tokens_complexity_volume,assess the usefulness of pre-developed application packages and adapt them to a user environment.,513.1668817254249,Software_Development
Europe,onet_task,0,cost_complexity_volume,assess the usefulness of pre-developed application packages and adapt them to a user environment.,730.5616959236827,Software_Development
Europe,onet_task,0,onet_task_count,provide technical guidance or support for the development or troubleshooting of systems.,528,Customer_Service
Europe,onet_task,0,prompt_tokens_complexity_volume,provide technical guidance or support for the development or troubleshooting of systems.,1140.0668027911497,Customer_Service
Europe,onet_task,0,completion_tokens_complexity_volume,provide technical guidance or support for the development or troubleshooting of systems.,740.677852904479,Customer_Service
Europe,onet_task,0,cost_complexity_volume,provide technical guidance or support for the development or troubleshooting of systems.,959.2358932943972,Customer_Service
Europe,onet_task,0,onet_task_count,conduct internet-based and library research.,495,Research_Analysis
Europe,onet_task,0,prompt_tokens_complexity_volume,conduct internet-based and library research.,566.9993534099193,Research_Analysis
Europe,onet_task,0,completion_tokens_complexity_volume,conduct internet-based and library research.,297.2409276487366,Research_Analysis
Europe,onet_task,0,cost_complexity_volume,conduct internet-based and library research.,656.9147334014162,Research_Analysis
Europe,onet_task,0,onet_task_count,provide professional consulting services to government or industry.,494,Business_Management
Europe,onet_task,0,prompt_tokens_complexity_volume,provide professional consulting services to government or industry.,616.4526296125481,Business_Management
Europe,onet_task,0,completion_tokens_complexity_volume,provide professional consulting services to government or industry.,555.3293045938578,Business_Management
Europe,onet_task,0,cost_complexity_volume,provide professional consulting services to government or industry.,578.136974033724,Business_Management
Europe,onet_task,0,onet_task_count,provide feedback and recommendations to developers on software usability and functionality.,478,Software_Development
Europe,onet_task,0,prompt_tokens_complexity_volume,provide feedback and recommendations to developers on software usability and functionality.,622.0394624422189,Software_Development
Europe,onet_task,0,completion_tokens_complexity_volume,provide feedback and recommendations to developers on software usability and functionality.,275.3245239082277,Software_Development
Europe,onet_task,0,cost_complexity_volume,provide feedback and recommendations to developers on software usability and functionality.,532.4947356385175,Software_Development
Europe,onet_task,0,onet_task_count,guide clients in the development of skills or strategies for dealing with their problems.,447,Customer_Service
Europe,onet_task,0,onet_task_count,consult with multiple stakeholders to define requirements and implement online features.,374,Administrative_Support
Europe,onet_task,0,prompt_tokens_complexity_volume,consult with multiple stakeholders to define requirements and implement online features.,420.37041035021434,Administrative_Support
Europe,onet_task,0,completion_tokens_complexity_volume,consult with multiple stakeholders to define requirements and implement online features.,279.3475162034963,Administrative_Support
Europe,onet_task,0,cost_complexity_volume,consult with multiple stakeholders to define requirements and implement online features.,363.1655467852476,Administrative_Support
Europe,onet_task,0,onet_task_count,develop application-specific software.,329,Software_Development
Europe,onet_task,0,prompt_tokens_complexity_volume,develop application-specific software.,982.2221634141641,Software_Development
Europe,onet_task,0,completion_tokens_complexity_volume,develop application-specific software.,894.8663920456518,Software_Development
